UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment,PCA1,PCA2
U00873,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U00874,12,2175.74,10,3.276666666666667,1,0,1,Premium Power Learners,4.923580814950858,0.19057314381252763
U00875,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00876,14,2352.5,11,3.662857142857143,0,2,1,Premium Power Learners,5.608285192569192,0.6052783736542602
U00877,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U00878,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00879,3,389.16,3,3.51,0,2,3,Career Focused Learners,0.1395190884510092,0.3965017334828597
U00880,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00881,16,2703.36,10,3.0825,0,2,1,Premium Power Learners,6.074636892511288,-0.007415436205602094
U00882,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00883,3,472.28,3,3.83,4,1,3,Career Focused Learners,0.2312621136967965,0.7325945043020928
U00884,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U00885,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U00886,2,0.0,2,1.505,7,1,0,Inactive Learners,-0.6344529488373896,-1.7174709617027377
U00887,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00888,4,491.68,3,3.525,7,0,2,Beginner Learners,0.3926897340085482,0.4141271129142793
U00889,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U00890,2,299.57,2,2.51,3,1,3,Career Focused Learners,-0.30199189971702195,-0.662253079089719
U00891,2,0.0,2,4.195,3,0,2,Beginner Learners,-0.6673402064964676,1.1136763400785978
U00892,4,0.0,4,4.0375,2,2,3,Career Focused Learners,0.035856817848684844,0.9619841666826058
U00893,12,1271.25,9,2.859166666666667,1,0,1,Premium Power Learners,3.6725269478194225,-0.24557505035276533
U00894,3,511.94,3,2.86,2,2,3,Career Focused Learners,0.2887621821287126,-0.28863551632805157
U00895,4,548.22,3,4.0225,8,0,4,Quality Seekers,0.4516741796646778,0.9372567079019267
U00896,4,118.46,4,3.3525,2,0,2,Beginner Learners,0.18055631672913908,0.2400467042910757
U00897,1,177.34,1,3.89,5,0,2,Beginner Learners,-0.8101625777900043,0.7841474531187395
U00898,12,663.22,8,2.980833333333333,7,1,1,Premium Power Learners,2.7560502732410472,-0.11675537435978185
U00899,1,0.0,1,2.01,8,0,0,Inactive Learners,-0.9912626853881005,-1.1930090618507294
U00900,2,119.04,2,3.34,2,2,3,Career Focused Learners,-0.5198948613784072,0.2128139175306153
U00901,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U00902,2,248.1,2,1.7000000000000002,0,1,3,Career Focused Learners,-0.35132119679175616,-1.5143224722726398
U00903,13,1238.72,9,2.9415384615384617,1,0,1,Premium Power Learners,3.769457134965017,-0.15590874305008712
U00904,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00905,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U00906,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U00907,12,2048.18,8,3.2266666666666666,1,1,1,Premium Power Learners,4.346869543067581,0.1303471388040705
U00908,1,0.0,1,3.93,2,2,3,Career Focused Learners,-1.0147361183640968,0.8277354806846475
U00909,1,0.0,1,2.88,9,1,0,Inactive Learners,-1.0018990847053488,-0.2773591910143868
U00910,3,367.14,3,2.0500000000000003,0,1,3,Career Focused Learners,0.13202785863276856,-1.1399211864770604
U00911,10,996.65,7,3.318,1,1,1,Premium Power Learners,2.649633681119622,0.22556766011562507
U00912,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U00913,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00914,1,0.0,1,4.11,8,2,4,Quality Seekers,-1.0169367527055966,1.0171802815473394
U00915,13,1343.61,8,3.1823076923076923,0,1,1,Premium Power Learners,3.6719592664273693,0.09227631526853067
U00916,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U00917,15,1319.91,11,3.098,1,0,1,Premium Power Learners,4.562249947420745,0.022152754870980316
U00918,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U00919,14,1415.33,8,2.8007142857142857,1,0,1,Premium Power Learners,3.8945336377655324,-0.30724277265926203
U00920,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U00921,1,487.92,1,3.64,1,0,2,Beginner Learners,-0.4496878072723119,0.5184216306425922
U00922,2,0.0,2,1.4,4,0,0,Inactive Learners,-0.6331692454715149,-1.827980428872641
U00923,3,511.94,3,1.6833333333333331,2,0,2,Beginner Learners,0.3031478103240714,-1.5270431960415722
U00924,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U00925,2,490.9,2,4.605,0,1,3,Career Focused Learners,-0.10742050630698749,1.5410672471186473
U00926,2,342.61,2,4.49,6,1,4,Quality Seekers,-0.2766680477599332,1.4212783092129222
U00927,2,0.0,2,3.065,1,0,2,Beginner Learners,-0.6535251131303865,-0.07561602089274401
U00928,12,1050.48,9,2.85,3,0,1,Premium Power Learners,3.41857486112306,-0.25336882317218956
U00929,4,444.48,3,3.1875,3,0,2,Beginner Learners,0.3424977272445569,0.059314465386528605
U00930,3,534.55,3,3.3233333333333337,0,2,3,Career Focused Learners,0.309117383252741,0.19881957035491796
U00931,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U00932,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00933,1,0.0,1,2.88,9,1,0,Inactive Learners,-1.0018990847053488,-0.2773591910143868
U00934,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U00935,1,0.0,1,3.65,3,1,3,Career Focused Learners,-1.0113129093884308,0.5330435682315715
U00936,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U00937,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U00938,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U00939,1,0.0,1,3.6,3,2,3,Career Focused Learners,-1.0107016220713474,0.48042001243637966
U00940,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U00941,2,285.05,2,1.935,1,1,3,Career Focused Learners,-0.31167184574345624,-1.267302041467821
U00942,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U00943,2,0.0,2,2.195,2,0,2,Beginner Learners,-0.6428887138131383,-0.9912658917290867
U00944,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U00945,1,0.0,1,4.68,10,1,4,Quality Seekers,-1.0239054281203455,1.6170888176125289
U00946,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U00947,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00948,3,0.0,3,4.223333333333333,6,2,4,Quality Seekers,-0.3170508679946447,1.1505323687086377
U00949,4,0.0,3,3.165,7,1,4,Quality Seekers,-0.16873888470565016,0.03936631158870261
U00950,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00951,2,342.61,2,4.75,5,2,4,Quality Seekers,-0.279846741808766,1.6949207993479212
U00952,2,0.0,2,3.5,1,0,2,Beginner Learners,-0.6588433127890106,0.3822089145254273
U00953,3,89.59,3,2.646666666666667,0,2,3,Career Focused Learners,-0.19467394140109445,-0.5096160743771142
U00954,2,0.0,2,3.36,1,0,2,Beginner Learners,-0.6571317083011776,0.2348629582988893
U00955,3,0.0,2,3.3800000000000003,6,0,2,Beginner Learners,-0.5220031548172782,0.258611587828597
U00956,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U00957,3,212.39,2,2.6733333333333333,11,0,0,Inactive Learners,-0.26894325280054376,-0.48691817684087585
U00958,2,0.0,1,4.550000000000001,5,1,4,Quality Seekers,-0.8869430126851962,1.4829667797566608
U00959,13,1444.05,9,3.110769230769231,7,0,1,Premium Power Learners,4.00368382387082,0.02047752922355008
U00960,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U00961,14,1242.93,9,3.251428571428572,0,1,1,Premium Power Learners,3.905886472401189,0.1729055011557017
U00962,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U00963,2,0.0,2,2.97,2,0,2,Beginner Learners,-0.6523636672279284,-0.17560077690360873
U00964,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U00965,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U00966,1,0.0,1,2.43,9,2,0,Inactive Learners,-0.9963974988515997,-0.7509711931711155
U00967,14,816.75,8,3.092142857142857,10,1,1,Premium Power Learners,3.202119310761763,0.004503856352963863
U00968,2,0.0,2,2.525,7,1,0,Inactive Learners,-0.6469232101058876,-0.6439504234808188
U00969,1,248.1,1,1.2,0,1,3,Career Focused Learners,-0.6958440582690941,-2.0475940439039935
U00970,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U00971,3,490.9,3,4.12,0,0,2,Beginner Learners,0.24914471531689011,1.0376547695847158
U00972,4,591.3199999999999,4,3.6125,0,1,3,Career Focused Learners,0.721549280170216,0.5097184318222417
U00973,1,57.32,1,4.74,11,0,4,Quality Seekers,-0.9586745872321027,1.6797557494729654
U00974,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00975,1,0.0,1,3.32,11,1,4,Quality Seekers,-1.0072784130956813,0.18572809998330367
U00976,12,1462.63,9,3.165833333333333,1,0,1,Premium Power Learners,3.889019591399162,0.07557567704760851
U00977,1,0.0,1,2.98,8,0,0,Inactive Learners,-1.0031216593395154,-0.17211207942400247
U00978,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U00979,3,0.0,3,4.1433333333333335,2,1,3,Career Focused Learners,-0.31607280828731155,1.0663346794363313
U00980,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U00981,13,1437.21,9,2.746923076923077,0,0,1,Premium Power Learners,4.000260579449723,-0.362402600578542
U00982,1,346.71,1,1.23,10,0,0,Inactive Learners,-0.5827295314479918,-2.01684797137592
U00983,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U00984,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U00985,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U00986,2,0.0,1,3.66,2,0,2,Beginner Learners,-0.8760620984411146,0.5462674866022407
U00987,1,0.0,1,4.44,5,1,4,Quality Seekers,-1.0209712489983458,1.3644957497956074
U00988,1,0.0,1,2.38,2,0,2,Beginner Learners,-0.9957862115345164,-0.8035947489663079
U00989,12,993.62,9,2.62,1,0,1,Premium Power Learners,3.355951769363556,-0.4949597075091876
U00990,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U00991,1,89.59,1,2.68,0,2,3,Career Focused Learners,-0.8963529355754903,-0.48860573120585016
U00992,4,952.31,4,2.8225,1,0,2,Beginner Learners,1.1466382475288992,-0.3247651027688153
U00993,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U00994,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U00995,2,0.0,2,2.29,2,0,2,Beginner Learners,-0.6440501597155964,-0.8912811357182215
U00996,1,0.0,1,4.66,5,2,4,Quality Seekers,-1.0236609131935122,1.5960393952944525
U00997,15,460.49,8,3.1686666666666667,4,0,1,Premium Power Learners,2.9265695184472276,0.0907337964120494
U00998,2,327.99,2,2.555,3,1,3,Career Focused Learners,-0.2698360596857593,-0.6151305310611643
U00999,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01000,12,1151.4199999999998,7,3.4483333333333337,7,0,1,Premium Power Learners,3.096897141828939,0.3668384881744472
U01001,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01002,1,0.0,1,3.15,1,0,2,Beginner Learners,-1.0052000362175983,0.006808010279650591
U01003,1,0.0,1,2.0,1,0,2,Beginner Learners,-0.9911404279246838,-1.2035337730097675
U01004,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U01005,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U01006,2,37.89,2,1.865,9,0,0,Inactive Learners,-0.5952500553956741,-1.3388995349024044
U01007,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01008,2,0.0,2,3.24,3,1,3,Career Focused Learners,-0.6556646187401779,0.10856642439042861
U01009,1,0.78,1,3.89,7,0,4,Quality Seekers,-1.0133494573027957,0.7856300861292134
U01010,1,0.0,1,2.61,4,0,2,Beginner Learners,-0.9985981331930993,-0.5615263923084243
U01011,1,248.1,1,1.2,0,1,3,Career Focused Learners,-0.6958440582690941,-2.0475940439039935
U01012,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01013,3,299.57,3,2.803333333333333,1,0,2,Beginner Learners,0.045057616004259914,-0.3464922047451604
U01014,3,0.0,3,3.366666666666667,0,0,2,Beginner Learners,-0.3065774786286186,0.24891544608434749
U01015,15,1192.84,9,3.234,3,2,1,Premium Power Learners,3.983828583245791,0.15768226272775684
U01016,2,57.32,2,3.165,6,0,2,Beginner Learners,-0.5887833020958105,0.02914975560384574
U01017,2,611.0699999999999,1,2.325,1,1,3,Career Focused Learners,-0.15651572444766257,-0.8639128110457358
U01018,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01019,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01020,12,1169.15,9,2.72,0,2,1,Premium Power Learners,3.556730740724407,-0.391186579676894
U01021,2,0.0,2,3.355,4,1,3,Career Focused Learners,-0.6570705795694693,0.22960060271937022
U01022,13,869.3,10,3.688461538461538,11,2,1,Premium Power Learners,3.550456159480591,0.6376451702205215
U01023,2,0.0,2,4.22,2,1,3,Career Focused Learners,-0.6676458501550093,1.1399881179761935
U01024,3,487.92,2,4.246666666666667,5,0,2,Beginner Learners,0.02890404300598119,1.1666559951819857
U01025,1,490.9,1,4.55,0,1,3,Career Focused Learners,-0.4573838249063662,1.4761453220645036
U01026,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01027,2,0.0,2,2.3,9,1,0,Inactive Learners,-0.6441724171790131,-0.8807564245591833
U01028,2,327.99,2,2.195,9,1,0,Inactive Learners,-0.26543479100276,-0.9940201327865479
U01029,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U01030,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U01031,13,1539.38,8,3.331538461538462,4,0,1,Premium Power Learners,3.895428733920279,0.2476934437219395
U01032,14,1389.57,10,3.386428571428571,8,0,1,Premium Power Learners,4.288253329917819,0.3180945234457824
U01033,13,1830.5,7,3.169230769230769,1,0,1,Premium Power Learners,4.017173986469328,0.07008784779981309
U01034,12,149.07,7,3.2566666666666664,6,0,1,Premium Power Learners,1.9457267676051808,0.1735319237683064
U01035,3,772.97,2,2.47,1,0,2,Beginner Learners,0.37866329302718804,-0.7056280136775764
U01036,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U01037,1,415.51,1,3.11,0,2,3,Career Focused Learners,-0.5265382588199814,-0.03878000994656889
U01038,1,342.61,1,4.84,10,2,4,Quality Seekers,-0.6315827936276861,1.7826071860998347
U01039,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01040,1,285.05,1,1.96,1,1,3,Career Focused Learners,-0.6626132240501682,-1.248026277249657
U01041,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01042,1,0.0,1,3.45,10,2,4,Quality Seekers,-1.0088677601200977,0.3225493450508035
U01043,4,57.32,3,2.515,11,0,0,Inactive Learners,-0.09482776391482549,-0.6452212488425892
U01044,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01045,2,0.0,2,3.24,3,1,3,Career Focused Learners,-0.6556646187401779,0.10856642439042861
U01046,1,53.86,1,2.47,6,1,0,Inactive Learners,-0.9349039430088519,-0.7093246288586145
U01047,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01048,1,0.0,1,1.81,7,0,0,Inactive Learners,-0.9888175361197675,-1.4035032850314977
U01049,2,0.0,1,3.335,3,1,3,Career Focused Learners,-0.8720887308800735,0.20421437393349184
U01050,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U01051,2,0.0,2,3.23,4,0,2,Beginner Learners,-0.6555423612767612,0.09804171323138997
U01052,2,0.0,2,4.62,4,1,4,Quality Seekers,-0.6725361486916751,1.5609765643377307
U01053,1,0.0,1,3.02,3,2,3,Career Focused Learners,-1.003610689193182,-0.13001323478784876
U01054,2,0.0,2,2.21,4,0,2,Beginner Learners,-0.6430721000082632,-0.975478824990529
U01055,1,0.0,1,4.73,7,2,4,Quality Seekers,-1.0245167154374286,1.6697123734077217
U01056,2,0.78,2,3.91,2,0,2,Beginner Learners,-0.6629582375814587,0.8137155221267222
U01057,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01058,2,606.65,2,2.25,2,0,2,Beginner Learners,0.05457729592213664,-0.9384742220614662
U01059,1,0.0,1,4.72,8,2,4,Quality Seekers,-1.0243944579740119,1.6591876622486825
U01060,1,119.04,1,2.75,6,2,3,Career Focused Learners,-0.8633174056849953,-0.4151800545320833
U01061,2,342.61,1,4.76,10,1,4,Quality Seekers,-0.4952316655096201,1.7011087040391577
U01062,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01063,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01064,2,487.92,2,4.16,1,0,2,Beginner Learners,-0.1054094607218073,1.0727426245920222
U01065,4,327.99,4,2.6575,1,0,2,Beginner Learners,0.43018227061056047,-0.49318021432215664
U01066,12,970.17,7,2.953333333333333,3,0,1,Premium Power Learners,2.894364711417058,-0.15261269769847405
U01067,1,0.0,1,1.91,2,2,3,Career Focused Learners,-0.990040110753934,-1.2982561734411135
U01068,2,0.0,2,4.2700000000000005,2,1,3,Career Focused Learners,-0.6682571374720925,1.1926116737713863
U01069,1,0.0,1,4.94,2,1,4,Quality Seekers,-1.0270841221691782,1.8907313077475283
U01070,1,0.0,1,4.14,6,1,4,Quality Seekers,-1.0173035250958464,1.048754415024454
U01071,2,497.44,2,2.555,1,0,2,Beginner Learners,-0.07483143387333029,-0.6165534590381966
U01072,1,327.99,1,1.51,10,1,0,Inactive Learners,-0.6076958894068899,-1.7219988608601113
U01073,2,748.65,2,3.73,4,0,2,Beginner Learners,0.19989810349560494,0.6179906082738678
U01074,1,0.0,1,1.59,6,0,0,Inactive Learners,-0.9861278719246014,-1.6350469305303428
U01075,2,490.9,2,3.935,0,1,3,Career Focused Learners,-0.09922925625807215,0.8359115994630727
U01076,1,0.0,1,4.45,4,0,2,Beginner Learners,-1.0210935064617626,1.3750204609546455
U01077,2,490.9,2,3.345,0,1,3,Career Focused Learners,-0.09201606591648998,0.2149536410798062
U01078,2,0.0,2,2.795,4,0,2,Beginner Learners,-0.6502241616181371,-0.3597832221867813
U01079,13,37.89,7,2.927692307692308,7,0,1,Premium Power Learners,1.9571748217164888,-0.16907126429611
U01080,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U01081,1,326.02,1,2.69,1,2,3,Career Focused Learners,-0.6243893642939522,-0.4800664013487283
U01082,1,0.0,1,4.1,6,2,4,Quality Seekers,-1.0168144952421798,1.0066555703883004
U01083,15,1779.54,11,3.182666666666667,3,0,1,Premium Power Learners,5.090161285467821,0.10740231012147006
U01084,13,2165.78,8,3.315384615384616,0,1,1,Premium Power Learners,4.61649313503087,0.2254318982120556
U01085,2,119.04,2,2.59,6,2,3,Career Focused Learners,-0.5107255516221587,-0.5765394193972663
U01086,1,117.68,1,2.57,3,0,2,Beginner Learners,-0.8626818719106535,-0.6046134350226962
U01087,1,299.57,1,3.74,3,1,3,Career Focused Learners,-0.6676653023654398,0.6252503797925751
U01088,2,451.58,2,3.045,2,0,2,Beginner Learners,-0.13359816135270233,-0.1004575105809489
U01089,1,0.0,1,2.14,5,1,0,Inactive Learners,-0.992852032412517,-1.0561878167832295
U01090,2,0.0,2,3.1950000000000003,5,2,3,Career Focused Learners,-0.655114460154803,0.061205224174755796
U01091,2,0.0,2,4.42,7,2,4,Quality Seekers,-0.6700909994233422,1.350482341156962
U01092,15,2119.66,9,3.2646666666666664,0,1,1,Premium Power Learners,5.050046680691267,0.18217522799037572
U01093,1,0.0,1,3.85,9,1,4,Quality Seekers,-1.0137580586567636,0.7435377914123402
U01094,2,285.05,2,3.345,1,1,3,Career Focused Learners,-0.32891014808520347,0.21668223195659625
U01095,1,0.0,1,4.51,4,1,4,Quality Seekers,-1.0218270512422623,1.4381687279088757
U01096,16,769.7199999999999,7,2.90875,6,0,1,Premium Power Learners,3.2057223373146844,-0.18705529415422753
U01097,1,0.0,1,2.67,11,0,0,Inactive Learners,-0.9993316779735992,-0.4983781253541935
U01098,4,1181.75,3,2.6825,1,0,2,Beginner Learners,1.1971288579327541,-0.47837454941151825
U01099,1,0.0,1,4.79,8,0,4,Quality Seekers,-1.0252502602179285,1.7328606403619518
U01100,3,0.0,3,2.606666666666667,2,0,2,Beginner Learners,-0.29728591140895344,-0.5509626020025727
