UserID,TotalCourses,TotalSpending,CategoryDiversity,AvgRating,PreferredCategory,PreferredLevel,Cluster,Segment
U02213,1,342.61,1,4.84,10,2,4,Quality Seekers
U02214,4,322.94,4,2.6975,1,1,3,Career Focused Learners
U02215,11,595.5899999999999,10,3.1072727272727274,6,0,1,Premium Power Learners
U02216,2,89.59,2,2.915,0,0,2,Beginner Learners
U02217,14,722.87,9,2.885,1,0,1,Premium Power Learners
U02218,1,0.0,1,2.98,8,0,0,Inactive Learners
U02219,1,0.0,1,2.43,9,2,0,Inactive Learners
U02220,1,472.28,1,4.74,9,1,4,Quality Seekers
U02221,1,0.0,1,4.72,8,2,4,Quality Seekers
U02222,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02223,1,0.0,1,4.14,6,1,4,Quality Seekers
U02224,13,772.15,9,2.778461538461538,0,0,1,Premium Power Learners
U02225,2,119.04,2,2.33,2,2,3,Career Focused Learners
U02226,2,490.9,2,3.035,0,0,2,Beginner Learners
U02227,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02228,2,0.0,2,3.975,6,1,4,Quality Seekers
U02229,2,0.0,2,2.88,2,1,3,Career Focused Learners
U02230,1,0.0,1,4.1,6,2,4,Quality Seekers
U02231,13,817.99,10,3.338461538461538,3,1,1,Premium Power Learners
U02232,1,0.0,1,1.52,4,0,0,Inactive Learners
U02233,2,299.57,2,4.09,3,1,3,Career Focused Learners
U02234,1,0.0,1,1.59,6,0,0,Inactive Learners
U02235,2,337.46,2,2.52,3,0,2,Beginner Learners
U02236,1,0.0,1,1.73,7,2,0,Inactive Learners
U02237,1,0.0,1,4.94,2,1,4,Quality Seekers
U02238,1,0.0,1,3.15,1,0,2,Beginner Learners
U02239,1,0.0,1,4.45,4,0,2,Beginner Learners
U02240,1,0.0,1,3.85,9,1,4,Quality Seekers
U02241,2,301.96,2,1.835,0,1,3,Career Focused Learners
U02242,1,0.0,1,4.44,5,1,4,Quality Seekers
U02243,1,0.0,1,4.11,8,2,4,Quality Seekers
U02244,1,57.32,1,4.74,11,0,4,Quality Seekers
U02245,1,472.28,1,4.74,9,1,4,Quality Seekers
U02246,1,89.59,1,2.68,0,2,3,Career Focused Learners
U02247,1,212.39,1,3.15,5,0,2,Beginner Learners
U02248,14,1251.85,10,2.845,3,1,1,Premium Power Learners
U02249,2,117.68,2,2.59,3,0,2,Beginner Learners
U02250,13,1422.4,8,3.303076923076923,8,0,1,Premium Power Learners
U02251,1,0.0,1,3.15,1,0,2,Beginner Learners
U02252,2,0.0,2,2.64,4,0,2,Beginner Learners
U02253,1,0.0,1,2.01,8,0,0,Inactive Learners
U02254,15,860.5699999999999,11,2.858,1,2,1,Premium Power Learners
U02255,2,89.59,1,3.16,0,1,3,Career Focused Learners
U02256,1,0.0,1,2.38,2,0,2,Beginner Learners
U02257,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02258,16,1617.15,10,3.14,1,0,1,Premium Power Learners
U02259,2,119.04,2,2.95,1,0,2,Beginner Learners
U02260,1,346.71,1,1.23,10,0,0,Inactive Learners
U02261,1,0.0,1,1.28,9,1,0,Inactive Learners
U02262,3,0.0,3,3.61,3,1,3,Career Focused Learners
U02263,1,346.71,1,1.23,10,0,0,Inactive Learners
U02264,2,415.51,2,2.195,0,1,3,Career Focused Learners
U02265,2,394.26,2,1.745,2,1,3,Career Focused Learners
U02266,1,490.9,1,4.55,0,1,3,Career Focused Learners
U02267,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02268,2,0.0,2,2.305,3,0,2,Beginner Learners
U02269,1,0.0,1,4.66,5,2,4,Quality Seekers
U02270,3,487.92,3,3.313333333333333,1,0,2,Beginner Learners
U02271,2,57.32,2,4.595000000000001,4,0,2,Beginner Learners
U02272,1,0.0,1,2.38,2,0,2,Beginner Learners
U02273,1,0.0,1,4.79,8,0,4,Quality Seekers
U02274,2,177.34,2,4.17,4,0,2,Beginner Learners
U02275,2,0.0,2,4.725,5,0,4,Quality Seekers
U02276,1,0.0,1,1.59,6,0,0,Inactive Learners
U02277,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02278,1,0.0,1,2.01,8,0,0,Inactive Learners
U02279,1,0.0,1,2.2,11,1,0,Inactive Learners
U02280,2,415.51,2,3.775,0,1,3,Career Focused Learners
U02281,1,276.37,1,2.72,4,0,2,Beginner Learners
U02282,1,0.0,1,2.61,4,0,2,Beginner Learners
U02283,1,0.0,1,2.14,5,1,0,Inactive Learners
U02284,13,1127.89,8,3.045384615384616,11,1,1,Premium Power Learners
U02285,2,177.34,2,3.385,5,0,2,Beginner Learners
U02286,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02287,1,212.39,1,3.15,5,0,2,Beginner Learners
U02288,15,1437.73,10,3.002,2,0,1,Premium Power Learners
U02289,1,0.0,1,2.0,1,0,2,Beginner Learners
U02290,15,1052.32,10,3.046666666666667,8,0,1,Premium Power Learners
U02291,2,57.32,2,4.765000000000001,8,0,4,Quality Seekers
U02292,1,0.0,1,1.52,4,0,0,Inactive Learners
U02293,1,487.92,1,3.64,1,0,2,Beginner Learners
U02294,1,53.86,1,2.47,6,1,0,Inactive Learners
U02295,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02296,1,342.61,1,4.84,10,2,4,Quality Seekers
U02297,1,472.28,1,4.74,9,1,4,Quality Seekers
U02298,1,119.04,1,2.75,6,2,3,Career Focused Learners
U02299,2,0.0,2,4.13,2,1,3,Career Focused Learners
U02300,15,1511.0,9,2.9766666666666666,4,1,1,Premium Power Learners
U02301,13,547.67,8,3.435384615384616,3,1,1,Premium Power Learners
U02302,2,285.05,2,1.935,1,1,3,Career Focused Learners
U02303,1,0.0,1,4.94,2,1,4,Quality Seekers
U02304,1,0.0,1,1.28,9,1,0,Inactive Learners
U02305,1,342.61,1,4.84,10,2,4,Quality Seekers
U02306,13,1824.4,9,3.303076923076923,1,1,1,Premium Power Learners
U02307,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02308,1,0.0,1,2.98,8,0,0,Inactive Learners
U02309,3,95.21,2,2.543333333333333,11,0,0,Inactive Learners
U02310,1,0.78,1,3.89,7,0,4,Quality Seekers
U02311,3,117.68,2,3.426666666666667,3,2,3,Career Focused Learners
U02312,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02313,1,0.0,1,2.61,4,0,2,Beginner Learners
U02314,1,177.34,1,3.89,5,0,2,Beginner Learners
U02315,14,888.7900000000001,8,3.3264285714285715,6,1,1,Premium Power Learners
U02316,2,415.61,2,2.685,0,2,3,Career Focused Learners
U02317,2,57.32,2,3.375,8,0,2,Beginner Learners
U02318,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02319,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02320,3,212.39,3,2.73,5,0,2,Beginner Learners
U02321,2,589.96,2,3.655,3,0,2,Beginner Learners
U02322,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02323,1,37.89,1,1.3,11,0,0,Inactive Learners
U02324,3,326.02,3,2.773333333333333,1,2,3,Career Focused Learners
U02325,1,177.34,1,3.89,5,0,2,Beginner Learners
U02326,2,580.49,1,3.615,0,1,3,Career Focused Learners
U02327,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02328,3,415.51,3,3.276666666666667,0,2,3,Career Focused Learners
U02329,1,0.0,1,4.11,8,2,4,Quality Seekers
U02330,1,0.0,1,3.32,11,1,4,Quality Seekers
U02331,2,0.0,2,1.325,4,0,0,Inactive Learners
U02332,2,277.15,2,3.305,4,0,2,Beginner Learners
U02333,3,415.51,3,3.2099999999999995,0,0,2,Beginner Learners
U02334,2,0.78,2,4.34,7,0,4,Quality Seekers
U02335,1,0.78,1,3.89,7,0,4,Quality Seekers
U02336,14,1228.11,9,2.6392857142857147,6,2,1,Premium Power Learners
U02337,13,1676.03,6,2.924615384615384,1,1,1,Premium Power Learners
U02338,1,0.0,1,4.1,6,2,4,Quality Seekers
U02339,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02340,2,37.89,2,3.015,7,0,2,Beginner Learners
U02341,13,957.45,9,3.5846153846153848,0,1,1,Premium Power Learners
U02342,2,89.59,2,2.245,0,0,2,Beginner Learners
U02343,4,559.88,3,2.35,7,0,0,Inactive Learners
U02344,14,1335.99,9,3.01,0,1,1,Premium Power Learners
U02345,13,1047.8,8,3.1500000000000004,7,0,1,Premium Power Learners
U02346,1,394.26,1,1.35,2,2,3,Career Focused Learners
U02347,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02348,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02349,14,1028.3,9,3.3842857142857143,5,1,1,Premium Power Learners
U02350,2,295.02,2,3.23,3,0,2,Beginner Learners
U02351,2,0.0,2,3.17,6,1,4,Quality Seekers
U02352,3,299.57,2,3.62,3,2,3,Career Focused Learners
U02353,1,0.0,1,4.44,5,1,4,Quality Seekers
U02354,1,487.92,1,3.64,1,0,2,Beginner Learners
U02355,1,119.04,1,2.75,6,2,3,Career Focused Learners
U02356,1,0.0,1,1.59,6,0,0,Inactive Learners
U02357,2,0.0,2,2.79,1,0,2,Beginner Learners
U02358,4,1066.84,4,3.205,0,0,2,Beginner Learners
U02359,2,0.0,2,2.58,3,1,3,Career Focused Learners
U02360,1,0.0,1,1.59,6,0,0,Inactive Learners
U02361,2,327.99,2,2.265,3,1,3,Career Focused Learners
U02362,1,0.0,1,1.52,4,0,0,Inactive Learners
U02363,1,487.92,1,3.64,1,0,2,Beginner Learners
U02364,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02365,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02366,1,0.0,1,4.72,8,2,4,Quality Seekers
U02367,1,0.0,1,3.15,1,0,2,Beginner Learners
U02368,4,451.37,4,3.2525,3,0,2,Beginner Learners
U02369,2,0.0,2,3.465,5,0,2,Beginner Learners
U02370,14,1092.76,11,3.1721428571428576,1,2,1,Premium Power Learners
U02371,12,1569.7,8,2.833333333333333,0,0,1,Premium Power Learners
U02372,3,0.0,3,4.4,2,2,3,Career Focused Learners
U02373,2,487.92,2,3.62,1,0,2,Beginner Learners
U02374,3,0.78,2,4.3566666666666665,7,0,4,Quality Seekers
U02375,1,276.37,1,2.72,4,0,2,Beginner Learners
U02376,1,0.0,1,2.61,4,0,2,Beginner Learners
U02377,2,0.0,2,3.795,1,0,2,Beginner Learners
U02378,1,0.0,1,4.66,5,2,4,Quality Seekers
U02379,2,0.0,2,3.065,1,0,2,Beginner Learners
U02380,3,720.28,3,2.453333333333333,1,2,3,Career Focused Learners
U02381,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02382,1,490.9,1,4.55,0,1,3,Career Focused Learners
U02383,1,0.0,1,4.72,8,2,4,Quality Seekers
U02384,3,119.04,3,2.5066666666666664,0,1,3,Career Focused Learners
U02385,1,0.0,1,4.94,2,1,4,Quality Seekers
U02386,4,299.57,4,4.2075,3,1,3,Career Focused Learners
U02387,1,0.0,1,1.52,4,0,0,Inactive Learners
U02388,1,346.71,1,1.23,10,0,0,Inactive Learners
U02389,2,177.34,2,3.52,1,0,2,Beginner Learners
U02390,2,472.28,1,3.585,9,1,4,Quality Seekers
U02391,1,0.0,1,2.38,2,0,2,Beginner Learners
U02392,2,212.39,2,3.3,5,0,2,Beginner Learners
U02393,1,0.0,1,3.32,11,1,4,Quality Seekers
U02394,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02395,3,0.0,3,4.3500000000000005,2,1,3,Career Focused Learners
U02396,1,212.39,1,3.15,5,0,2,Beginner Learners
U02397,1,0.0,1,3.85,9,1,4,Quality Seekers
U02398,2,248.88,2,2.545,0,0,2,Beginner Learners
U02399,1,0.0,1,2.01,8,0,0,Inactive Learners
U02400,1,0.0,1,4.66,5,2,4,Quality Seekers
U02401,1,490.9,1,4.55,0,1,3,Career Focused Learners
U02402,1,0.0,1,3.15,1,0,2,Beginner Learners
U02403,1,0.0,1,2.38,2,0,2,Beginner Learners
U02404,2,53.86,2,3.575,6,1,4,Quality Seekers
U02405,1,0.0,1,3.32,11,1,4,Quality Seekers
U02406,2,314.26,2,2.01,4,0,2,Beginner Learners
U02407,2,0.0,2,4.3950000000000005,2,1,3,Career Focused Learners
U02408,1,0.0,1,1.13,7,1,0,Inactive Learners
U02409,1,0.0,1,1.73,7,2,0,Inactive Learners
U02410,12,1444.12,10,3.4416666666666664,5,0,1,Premium Power Learners
U02411,1,37.89,1,1.3,11,0,0,Inactive Learners
U02412,1,0.0,1,2.98,8,0,0,Inactive Learners
U02413,2,0.0,2,4.445,6,0,4,Quality Seekers
U02414,3,472.28,2,4.23,9,1,4,Quality Seekers
U02415,11,1568.1699999999998,7,2.9454545454545453,0,1,1,Premium Power Learners
U02416,1,0.0,1,4.45,4,0,2,Beginner Learners
U02417,1,0.0,1,2.01,8,0,0,Inactive Learners
U02418,1,0.0,1,1.73,7,2,0,Inactive Learners
U02419,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02420,1,0.0,1,4.11,8,2,4,Quality Seekers
U02421,1,0.0,1,4.1,6,2,4,Quality Seekers
U02422,1,57.32,1,4.74,11,0,4,Quality Seekers
U02423,2,445.67,2,2.04,3,0,2,Beginner Learners
U02424,1,0.0,1,4.73,7,2,4,Quality Seekers
U02425,2,0.0,2,4.075,0,1,3,Career Focused Learners
U02426,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02427,15,893.0,9,3.372,11,0,1,Premium Power Learners
U02428,2,548.22,2,4.645,0,0,2,Beginner Learners
U02429,3,0.0,2,2.023333333333333,9,1,0,Inactive Learners
U02430,1,0.0,1,3.32,11,1,4,Quality Seekers
U02431,1,327.99,1,1.51,10,1,0,Inactive Learners
U02432,15,1593.46,10,2.9373333333333336,3,1,1,Premium Power Learners
U02433,1,117.68,1,2.57,3,0,2,Beginner Learners
U02434,1,0.0,1,3.85,9,1,4,Quality Seekers
U02435,1,487.92,1,3.64,1,0,2,Beginner Learners
U02436,3,445.67,3,2.4666666666666663,3,1,3,Career Focused Learners
U02437,1,0.0,1,2.98,8,0,0,Inactive Learners
U02438,1,0.0,1,2.38,2,0,2,Beginner Learners
U02439,1,276.37,1,2.72,4,0,2,Beginner Learners
U02440,1,0.0,1,4.11,8,2,4,Quality Seekers
U02441,1,0.0,1,4.44,5,1,4,Quality Seekers
U02442,1,0.0,1,4.1,6,2,4,Quality Seekers
U02443,2,95.21,1,3.02,11,0,0,Inactive Learners
U02444,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02445,14,1507.12,10,2.71,7,2,1,Premium Power Learners
U02446,2,490.9,2,3.935,0,1,3,Career Focused Learners
U02447,1,0.0,1,4.45,4,0,2,Beginner Learners
U02448,2,0.0,2,2.81,4,0,2,Beginner Learners
U02449,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02450,1,0.0,1,1.73,7,2,0,Inactive Learners
U02451,2,0.0,2,3.035,8,0,0,Inactive Learners
U02452,2,0.0,2,2.865,4,0,2,Beginner Learners
U02453,1,212.39,1,3.15,5,0,2,Beginner Learners
U02454,2,0.0,2,2.335,1,0,2,Beginner Learners
U02455,1,0.0,1,2.0,1,0,2,Beginner Learners
U02456,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02457,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02458,2,443.7,2,2.63,1,0,2,Beginner Learners
U02459,12,625.46,9,3.0966666666666662,4,1,1,Premium Power Learners
U02460,1,0.0,1,2.38,2,0,2,Beginner Learners
U02461,2,0.0,2,2.765,1,0,2,Beginner Learners
U02462,1,327.99,1,1.51,10,1,0,Inactive Learners
U02463,1,0.0,1,4.68,10,1,4,Quality Seekers
U02464,1,0.0,1,3.85,9,1,4,Quality Seekers
U02465,2,0.0,2,3.695,4,1,4,Quality Seekers
U02466,4,365.96,4,3.285,0,2,3,Career Focused Learners
U02467,1,0.0,1,2.14,5,1,0,Inactive Learners
U02468,3,0.0,3,4.346666666666667,3,2,3,Career Focused Learners
U02469,2,0.0,2,2.3,9,1,0,Inactive Learners
U02470,13,734.32,7,2.6907692307692312,4,0,1,Premium Power Learners
U02471,1,326.02,1,2.69,1,2,3,Career Focused Learners
U02472,1,0.0,1,4.14,6,1,4,Quality Seekers
U02473,1,0.0,1,4.94,2,1,4,Quality Seekers
U02474,1,0.0,1,1.73,7,2,0,Inactive Learners
U02475,1,0.0,1,4.72,8,2,4,Quality Seekers
U02476,1,0.0,1,2.38,2,0,2,Beginner Learners
U02477,1,342.61,1,4.84,10,2,4,Quality Seekers
U02478,2,490.9,2,4.24,0,1,3,Career Focused Learners
U02479,4,285.05,4,2.9475,1,1,3,Career Focused Learners
U02480,1,0.0,1,4.66,5,2,4,Quality Seekers
U02481,1,0.0,1,2.98,8,0,0,Inactive Learners
U02482,2,0.0,2,2.725,0,0,2,Beginner Learners
U02483,1,0.0,1,4.94,2,1,4,Quality Seekers
U02484,4,285.05,4,2.045,1,1,3,Career Focused Learners
U02485,14,621.35,8,3.361428571428572,8,0,1,Premium Power Learners
U02486,2,177.34,1,4.275,5,0,2,Beginner Learners
U02487,1,0.0,1,2.98,8,0,0,Inactive Learners
U02488,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02489,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02490,13,0.78,8,3.7130769230769234,3,1,1,Premium Power Learners
U02491,1,0.0,1,4.14,6,1,4,Quality Seekers
U02492,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02493,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02494,1,0.0,1,1.73,7,2,0,Inactive Learners
U02495,2,89.59,2,3.5600000000000005,0,1,3,Career Focused Learners
U02496,1,0.0,1,1.52,4,0,0,Inactive Learners
U02497,2,0.0,2,2.85,2,0,2,Beginner Learners
U02498,1,0.0,1,1.28,9,1,0,Inactive Learners
U02499,1,0.0,1,2.67,11,0,0,Inactive Learners
U02500,1,0.0,1,4.11,8,2,4,Quality Seekers
U02501,1,0.0,1,3.45,10,2,4,Quality Seekers
U02502,1,0.0,1,2.0,1,0,2,Beginner Learners
U02503,2,0.0,2,2.725,2,0,2,Beginner Learners
U02504,4,326.02,3,3.0225,1,0,2,Beginner Learners
U02505,1,248.1,1,1.2,0,1,3,Career Focused Learners
U02506,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02507,1,0.0,1,2.38,2,0,2,Beginner Learners
U02508,1,0.0,1,4.51,4,1,4,Quality Seekers
U02509,3,0.78,3,3.1633333333333336,1,0,2,Beginner Learners
U02510,2,0.0,2,3.78,9,1,4,Quality Seekers
U02511,1,0.0,1,2.43,9,2,0,Inactive Learners
U02512,14,934.95,8,3.1221428571428573,10,2,1,Premium Power Learners
U02513,1,472.28,1,4.74,9,1,4,Quality Seekers
U02514,2,0.0,2,4.045,0,0,2,Beginner Learners
U02515,11,996.46,8,3.016363636363636,2,1,1,Premium Power Learners
U02516,1,0.0,1,2.98,8,0,0,Inactive Learners
U02517,2,464.39,2,1.9,3,0,2,Beginner Learners
U02518,1,0.0,1,2.43,9,2,0,Inactive Learners
U02519,2,89.59,2,3.165,0,1,3,Career Focused Learners
U02520,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02521,4,89.59,4,4.135,0,2,3,Career Focused Learners
U02522,1,117.68,1,2.57,3,0,2,Beginner Learners
U02523,1,0.0,1,1.59,6,0,0,Inactive Learners
U02524,1,0.0,1,4.66,5,2,4,Quality Seekers
U02525,1,0.0,1,1.13,7,1,0,Inactive Learners
U02526,2,461.65,2,3.795,6,2,4,Quality Seekers
U02527,1,0.0,1,4.68,10,1,4,Quality Seekers
U02528,1,0.0,1,4.14,6,1,4,Quality Seekers
U02529,3,299.57,3,3.9500000000000006,3,1,3,Career Focused Learners
U02530,1,472.28,1,4.74,9,1,4,Quality Seekers
U02531,4,0.0,3,3.4800000000000004,7,2,4,Quality Seekers
U02532,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02533,1,0.0,1,2.43,9,2,0,Inactive Learners
U02534,2,0.0,2,3.59,4,0,2,Beginner Learners
U02535,2,327.99,2,3.12,7,1,4,Quality Seekers
U02536,2,0.0,1,2.435,11,0,0,Inactive Learners
U02537,12,1763.05,8,3.831666666666667,0,0,1,Premium Power Learners
U02538,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02539,2,394.26,1,3.1450000000000005,2,1,3,Career Focused Learners
U02540,15,1028.3,11,3.033333333333333,0,0,1,Premium Power Learners
U02541,13,1775.24,8,3.635384615384616,0,1,1,Premium Power Learners
U02542,13,815.93,7,3.233846153846154,7,0,1,Premium Power Learners
U02543,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02544,1,490.9,1,4.55,0,1,3,Career Focused Learners
U02545,2,0.0,1,2.92,2,2,3,Career Focused Learners
U02546,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02547,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02548,2,487.92,2,3.785,1,0,2,Beginner Learners
U02549,1,0.0,1,2.38,2,0,2,Beginner Learners
U02550,1,327.99,1,1.51,10,1,0,Inactive Learners
U02551,1,0.0,1,2.67,11,0,0,Inactive Learners
U02552,1,0.0,1,4.51,4,1,4,Quality Seekers
U02553,2,487.92,2,2.775,1,0,2,Beginner Learners
U02554,1,299.57,1,3.74,3,1,3,Career Focused Learners
U02555,1,0.0,1,4.51,4,1,4,Quality Seekers
U02556,1,276.37,1,2.72,4,0,2,Beginner Learners
U02557,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02558,4,0.78,4,3.6725,2,2,3,Career Focused Learners
U02559,1,0.0,1,4.45,4,0,2,Beginner Learners
U02560,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02561,1,0.0,1,4.72,8,2,4,Quality Seekers
U02562,4,326.02,4,3.09,1,1,3,Career Focused Learners
U02563,1,0.0,1,3.93,2,2,3,Career Focused Learners
U02564,13,1558.96,8,3.1046153846153848,2,1,1,Premium Power Learners
U02565,1,327.99,1,1.51,10,1,0,Inactive Learners
U02566,14,1608.62,10,3.367142857142857,9,1,1,Premium Power Learners
U02567,1,0.0,1,1.81,7,0,0,Inactive Learners
U02568,2,0.0,2,3.71,5,0,2,Beginner Learners
U02569,1,0.0,1,1.52,4,0,0,Inactive Learners
U02570,1,472.28,1,4.74,9,1,4,Quality Seekers
U02571,1,0.0,1,1.91,2,2,3,Career Focused Learners
U02572,1,0.0,1,2.61,4,0,2,Beginner Learners
U02573,1,0.0,1,1.28,9,1,0,Inactive Learners
U02574,1,346.71,1,1.23,10,0,0,Inactive Learners
U02575,2,285.05,2,1.545,1,1,3,Career Focused Learners
U02576,1,117.68,1,2.57,3,0,2,Beginner Learners
U02577,2,285.05,2,3.035,1,1,3,Career Focused Learners
U02578,1,0.0,1,4.14,6,1,4,Quality Seekers
U02579,1,0.0,1,4.72,8,2,4,Quality Seekers
U02580,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02581,2,346.71,2,2.67,8,0,0,Inactive Learners
U02582,15,648.64,10,3.786666666666667,2,1,1,Premium Power Learners
U02583,14,759.86,10,2.845,3,1,1,Premium Power Learners
U02584,2,0.78,2,3.135,2,0,2,Beginner Learners
U02585,2,465.75,2,1.99,6,0,0,Inactive Learners
U02586,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02587,2,285.05,2,2.905,1,1,3,Career Focused Learners
U02588,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02589,1,0.78,1,3.89,7,0,4,Quality Seekers
U02590,2,248.1,2,2.93,0,1,3,Career Focused Learners
U02591,1,0.0,1,4.73,7,2,4,Quality Seekers
U02592,2,472.28,2,4.84,2,1,4,Quality Seekers
U02593,12,1432.53,10,3.4291666666666667,2,0,1,Premium Power Learners
U02594,1,327.99,1,1.51,10,1,0,Inactive Learners
U02595,1,0.78,1,3.89,7,0,4,Quality Seekers
U02596,1,212.39,1,3.15,5,0,2,Beginner Learners
U02597,2,269.71,2,3.945,5,0,2,Beginner Learners
U02598,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02599,2,436.3,2,1.955,0,0,2,Beginner Learners
U02600,3,623.0799999999999,3,2.11,2,0,2,Beginner Learners
U02601,4,0.0,4,2.9675,0,1,3,Career Focused Learners
U02602,13,974.75,9,3.398461538461538,2,2,1,Premium Power Learners
U02603,1,0.0,1,4.94,2,1,4,Quality Seekers
U02604,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02605,12,1083.68,7,3.4175,8,0,1,Premium Power Learners
U02606,1,0.0,1,2.67,11,0,0,Inactive Learners
U02607,1,0.0,1,3.32,11,1,4,Quality Seekers
U02608,1,0.0,1,4.73,7,2,4,Quality Seekers
U02609,2,0.0,2,1.96,2,0,2,Beginner Learners
U02610,1,0.0,1,4.68,10,1,4,Quality Seekers
U02611,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02612,14,966.49,10,3.1635714285714287,4,0,1,Premium Power Learners
U02613,2,177.34,2,3.25,4,0,2,Beginner Learners
U02614,13,919.88,10,3.474615384615385,1,1,1,Premium Power Learners
U02615,2,0.0,2,3.715,8,1,4,Quality Seekers
U02616,13,1265.18,8,2.815384615384616,4,0,1,Premium Power Learners
U02617,4,490.9,4,3.515,0,2,3,Career Focused Learners
U02618,3,0.0,2,3.556666666666666,11,1,4,Quality Seekers
U02619,1,212.39,1,3.15,5,0,2,Beginner Learners
U02620,2,37.89,2,2.905,4,0,2,Beginner Learners
U02621,1,0.0,1,3.85,9,1,4,Quality Seekers
U02622,1,0.0,1,4.94,2,1,4,Quality Seekers
U02623,11,679.7199999999999,7,3.2609090909090908,6,0,1,Premium Power Learners
U02624,3,490.9,3,3.526666666666667,0,2,3,Career Focused Learners
U02625,2,0.0,2,3.71,5,0,2,Beginner Learners
U02626,3,212.39,3,3.5666666666666664,2,0,2,Beginner Learners
U02627,1,0.0,1,3.45,10,2,4,Quality Seekers
U02628,1,285.05,1,1.96,1,1,3,Career Focused Learners
U02629,1,57.32,1,4.74,11,0,4,Quality Seekers
U02630,12,670.63,9,3.1425,8,1,1,Premium Power Learners
U02631,1,0.0,1,3.6,3,2,3,Career Focused Learners
U02632,1,0.0,1,3.64,0,1,3,Career Focused Learners
U02633,14,1004.95,8,3.282857142857143,6,0,1,Premium Power Learners
U02634,1,57.32,1,4.74,11,0,4,Quality Seekers
U02635,1,0.0,1,4.79,8,0,4,Quality Seekers
U02636,1,0.0,1,3.02,3,2,3,Career Focused Learners
U02637,2,0.78,2,3.455,3,0,2,Beginner Learners
U02638,1,0.0,1,2.0,1,0,2,Beginner Learners
U02639,1,212.39,1,3.15,5,0,2,Beginner Learners
U02640,3,654.01,3,2.29,1,0,2,Beginner Learners
U02641,1,0.0,1,1.52,4,0,0,Inactive Learners
U02642,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02643,15,1460.84,10,2.731333333333333,6,1,1,Premium Power Learners
U02644,4,234.66,3,3.0725,5,0,2,Beginner Learners
U02645,10,889.27,8,3.076,4,0,1,Premium Power Learners
U02646,2,736.02,2,2.42,0,0,2,Beginner Learners
U02647,1,0.0,1,2.01,8,0,0,Inactive Learners
U02648,1,0.0,1,3.65,3,1,3,Career Focused Learners
U02649,1,472.28,1,4.74,9,1,4,Quality Seekers
U02650,2,248.1,2,2.94,0,1,3,Career Focused Learners
U02651,16,1113.95,9,3.110625,5,0,1,Premium Power Learners
U02652,1,0.0,1,1.81,7,0,0,Inactive Learners
U02653,1,0.0,1,4.44,5,1,4,Quality Seekers
U02654,1,415.51,1,3.11,0,2,3,Career Focused Learners
U02655,1,0.0,1,3.85,9,1,4,Quality Seekers
U02656,1,53.86,1,2.47,6,1,0,Inactive Learners
U02657,1,177.34,1,3.89,5,0,2,Beginner Learners
U02658,3,285.05,3,2.023333333333333,1,1,3,Career Focused Learners
U02659,2,248.1,2,2.325,0,1,3,Career Focused Learners
